stock_code,company_name,market_cap,bs_securities_assets,pl_dividend_income,asset_ratio,dividend_ratio
6245,株式会社ヒラノテクシード,23060779742.0,4481501000.0,122386000.0,0.19,0.03
7409,ＡｅｒｏＥｄｇｅ株式会社,10704482610.0,0.0,0.0,0.0,0.0
7379,株式会社サーキュレーション,7582263000.0,0.0,0.0,0.0,0.0
2908,フジッコ株式会社,47599200000.0,3944000000.0,276000000.0,0.08,0.07
5976,高周波熱錬株式会社,39566223800.0,9857000000.0,188000000.0,0.25,0.02
9211,株式会社エフ・コード,28787888800.0,0.0,0.0,0.0,0.0
4709,株式会社ＩＤホールディングス,39886783280.0,4664007000.0,40956000.0,0.12,0.01
8056,ＢＩＰＲＯＧＹ株式会社,599750154000.0,17934000000.0,11015000000.0,0.03,0.61
8088,岩谷産業株式会社,356639535000.0,211938000000.0,1736000000.0,0.59,0.01
2325,株式会社ＮＪＳ,57776000000.0,2111273000.0,57123000.0,0.04,0.03
3597,株式会社自重堂,27358227520.0,3990891000.0,124502000.0,0.15,0.03
6489,前澤工業株式会社,32843440000.0,4171000000.0,110000000.0,0.13,0.03
4390,株式会社アイ・ピー・エス,29024828700.0,0.0,221000000.0,0.0,0.0
5724,株式会社アサカ理研,6173520000.0,195189000.0,4596000.0,0.03,0.02
9308,乾汽船株式会社,31600427520.0,5192000000.0,125000000.0,0.16,0.02
5578,ＡＲアドバンストテクノロジ株式会社,8784810320.0,111145000.0,0.0,0.01,0.0
3087,株式会社ドトール・日レスホールディングス,114571719632.0,1087000000.0,27000000.0,0.01,0.02
4317,株式会社レイ,7293448784.0,242926000.0,2895000.0,0.03,0.01
3267,株式会社フィル・カンパニー,4668624000.0,15560000.0,42060000.0,0.0,2.7
6185,ＳＭＮ株式会社,6502124200.0,3075000.0,0.0,0.0,0.0
9543,静岡ガス株式会社,85258848000.0,21513000000.0,590000000.0,0.25,0.03
4616,川上塗料株式会社,1780000000.0,1029993000.0,39075000.0,0.58,0.04
6178,日本郵政株式会社,4330027120000.0,143153000000.0,1590000000.0,0.03,0.01
3921,株式会社ネオジャパン,24149611200.0,1540928000.0,0.0,0.06,0.0
9514,株式会社エフオン,7355964260.0,0.0,396000000.0,0.0,0.0
7309,株式会社シマノ,1822504000000.0,25892000000.0,712000000.0,0.01,0.03
4488,ＡＩ　ｉｎｓｉｄｅ株式会社,14619817250.0,1192000.0,0.0,0.0,0.0
6879,株式会社ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,35524354000.0,3485203000.0,35969000.0,0.1,0.01
8282,株式会社ケーズホールディングス,268187500000.0,1044000000.0,4287000000.0,0.0,4.11
6098,株式会社リクルートホールディングス,12589492799450.0,49163000000.0,2832000000.0,0.0,0.06
9619,株式会社イチネンホールディングス,39814314507.0,6055000000.0,171000000.0,0.15,0.03
6625,ＪＡＬＣＯホールディングス株式会社,36220552962.0,604819000.0,17044000.0,0.02,0.03
3560,株式会社ほぼ日,7135845000.0,362244000.0,0.0,0.05,0.0
3682,エンカレッジ・テクノロジ株式会社,4196065200.0,41778000.0,1444000.0,0.01,0.03
6926,岡谷電機産業株式会社,4859371144.0,2121797000.0,108615000.0,0.44,0.05
4064,日本カーバイド工業株式会社,17388690514.0,387000000.0,14000000.0,0.02,0.04
7811,中本パックス株式会社,16048503009.0,1111226000.0,27777000.0,0.07,0.02
4772,株式会社ＳＭ　ＥＮＴＥＲＴＡＩＮＭＥＮＴ　ＪＡＰＡＮ,13792674889.0,1385827000.0,0.0,0.1,0.0
3328,ＢＥＥＮＯＳ株式会社,54279940050.0,2649000000.0,0.0,0.05,0.0
6087,株式会社アビスト,13114100000.0,738504000.0,0.0,0.06,0.0
8542,株式会社トマト銀行,14692182000.0,0.0,0.0,0.0,0.0
1867,株式会社植木組,13863905976.0,2512488000.0,73992000.0,0.18,0.03
9229,株式会社サンウェルズ,24020040000.0,0.0,3000000.0,0.0,0.0
9419,株式会社ワイヤレスゲート,2844029240.0,62462000.0,0.0,0.02,0.0
8381,株式会社山陰合同銀行,200459629000.0,0.0,0.0,0.0,0.0
8804,東京建物株式会社,526997954643.0,139265000000.0,4433000000.0,0.26,0.03
4098,チタン工業株式会社,2282358000.0,534000000.0,22000000.0,0.23,0.04
4343,株式会社イオンファンタジー,63495485250.0,5323000.0,0.0,0.0,0.0
2388,株式会社ウェッジホールディングス,4079469888.0,0.0,0.0,0.0,0.0
8278,株式会社フジ,174148192770.0,24481000000.0,388000000.0,0.14,0.02
6899,ＡＳＴＩ株式会社,6236035950.0,702729000.0,18248000.0,0.11,0.03
3842,株式会社ネクストジェン,2733151200.0,0.0,0.0,0.0,0.0
4891,㈱ティムス,6654461055.0,0.0,342613000.0,0.0,0.0
8349,株式会社　東北銀行,10678607000.0,0.0,0.0,0.0,0.0
7046,ＴＤＳＥ株式会社,3806000000.0,0.0,0.0,0.0,0.0
8107,株式会社キムラタン,13556552000.0,0.0,0.0,0.0,0.0
4094,日本化学産業株式会社,41249520000.0,8854753000.0,212249000.0,0.21,0.02
9428,株式会社クロップス,11180971000.0,1074000000.0,57000000.0,0.1,0.05
9767,日建工学株式会社,2603076000.0,980182000.0,28868000.0,0.38,0.03
6104,芝浦機械株式会社,85878604760.0,11754000000.0,509000000.0,0.14,0.04
5597,ブルーイノベーション株式会社,7141499463.0,0.0,0.0,0.0,0.0
3744,サイオス株式会社,4099972800.0,427662000.0,0.0,0.1,0.0
1780,株式会社　ヤマウラ,27349488000.0,2209153000.0,48076000.0,0.08,0.02
6337,株式会社テセック,9737101075.0,3399000000.0,42000000.0,0.35,0.01
8919,株式会社カチタス,192222164160.0,0.0,93000000.0,0.0,0.0
3004,神栄株式会社,7890970500.0,5889000000.0,156000000.0,0.75,0.03
2590,ダイドーグループホールディングス株式会社,88542064000.0,9815000000.0,59000000.0,0.11,0.01
9699,ニシオホールディングス株式会社,116828965000.0,2753000000.0,59000000.0,0.02,0.02
6028,テクノプロ・ホールディングス株式会社,471777600000.0,0.0,0.0,0.0,0.0
4484,ランサーズ株式会社,3590195388.0,0.0,0.0,0.0,0.0
8698,マネックスグループ株式会社,194293678600.0,9312000000.0,0.0,0.05,0.0
3121,マーチャント・バンカーズ株式会社,10055749000.0,69161000.0,0.0,0.01,0.0
5131,リンカーズ株式会社,2570689000.0,0.0,0.0,0.0,0.0
7521,株式会社ムサシ,14079450000.0,3559000000.0,73000000.0,0.25,0.02
7327,株式会社第四北越フィナンシャルグループ,326191750000.0,0.0,0.0,0.0,0.0
6381,アネスト岩田株式会社,62326038965.0,3173000000.0,74000000.0,0.05,0.02
5632,三菱製鋼株式会社,25197236000.0,6009000000.0,45000000.0,0.24,0.01
7378,株式会社アシロ,13713095344.0,0.0,0.0,0.0,0.0
4935,株式会社リベルタ,17433920000.0,0.0,900032000.0,0.0,0.0
3981,株式会社ビーグリー,8445677184.0,0.0,0.0,0.0,0.0
7610,株式会社テイツー,9338349968.0,661348000.0,1873000.0,0.07,0.0
9658,株式会社ビジネスブレイン太田昭和,33148625000.0,1173507000.0,0.0,0.04,0.0
3835,ｅＢＡＳＥ株式会社,23582400000.0,1342828000.0,0.0,0.06,0.0
3965,株式会社キャピタル・アセット・プランニング,4382255868.0,653219000.0,18133000.0,0.15,0.03
3726,株式会社フォーシーズＨＤ,6923359290.0,0.0,0.0,0.0,0.0
6997,日本ケミコン株式会社,26284039734.0,15007000000.0,1000000.0,0.57,0.0
9433,ＫＤＤＩ株式会社,5382078874488.0,236433000000.0,81358000000.0,0.04,0.34
7299,フジオーゼックス株式会社,15080393250.0,140510000.0,1328090000.0,0.01,9.45
6351,株式会社鶴見製作所,106287500000.0,12662000000.0,350000000.0,0.12,0.03
6322,株式会社タクミナ,12180179040.0,1888491000.0,22153000.0,0.16,0.01
5464,モリ工業株式会社,6756420000.0,7068000000.0,114000000.0,1.05,0.02
6227,ＡＩメカテック株式会社,20689290000.0,0.0,0.0,0.0,0.0
8285,三谷産業株式会社,22423236000.0,27440000000.0,514000000.0,1.22,0.02
5871,ＳＯＬＩＺＥ株式会社,10710000000.0,419000000.0,0.0,0.04,0.0
3205,株式会社ダイドーリミテッド,29867208000.0,4567000000.0,112000000.0,0.15,0.02
7565,萬世電機株式会社,8016400000.0,1259383000.0,27414000.0,0.16,0.02
2164,株式会社地域新聞社,1233667512.0,0.0,0.0,0.0,0.0
4671,株式会社ファルコホールディングス,25024407100.0,3675000000.0,92000000.0,0.15,0.03
8143,株式会社ラピーヌ,672554000.0,517418000.0,13369000.0,0.77,0.03
8439,東京センチュリー株式会社,888756078000.0,451367000000.0,2331000000.0,0.51,0.01
8194,株式会社ライフコーポレーション,119275329600.0,2356000000.0,71000000.0,0.02,0.03
5819,カナレ電気株式会社,11097306740.0,735499000.0,9078000.0,0.07,0.01
8354,株式会社ふくおかフィナンシャルグループ,771050692000.0,0.0,0.0,0.0,0.0
6083,ＥＲＩホールディングス株式会社,23732172000.0,98304000.0,0.0,0.0,0.0
5592,株式会社くすりの窓口,38102085000.0,67812000.0,0.0,0.0,0.0
6495,株式会社宮入バルブ製作所,5471192720.0,296864000.0,7591000.0,0.05,0.03
9301,三菱倉庫株式会社,467778222475.0,163716000000.0,4094000000.0,0.35,0.03
7800,株式会社アミファ,2044520000.0,0.0,0.0,0.0,0.0
2163,株式会社アルトナー,20596908960.0,1498000.0,0.0,0.0,0.0
8255,アクシアル　リテイリング株式会社,105620208000.0,3778000000.0,74000000.0,0.04,0.02
7741,ＨＯＹＡ株式会社,6339599502600.0,39418000000.0,286149000000.0,0.01,7.26
7078,ＩＮＣＬＵＳＩＶＥ株式会社,5910569532.0,189121000.0,0.0,0.03,0.0
7198,ＳＢＩアルヒ株式会社,37155813270.0,0.0,0.0,0.0,0.0
5631,株式会社日本製鋼所,610823357865.0,24629000000.0,716000000.0,0.04,0.03
3349,株式会社コスモス薬品,385127702400.0,4000000.0,0.0,0.0,0.0
7792,株式会社コラントッテ,12783236700.0,100341000.0,0.0,0.01,0.0
5262,日本ヒューム株式会社,67792725000.0,19857935000.0,223749000.0,0.29,0.01
2911,旭松食品株式会社,4190984000.0,847388000.0,20928000.0,0.2,0.02
7702,株式会社ジェイ・エム・エス（称号　株式会社　ＪＭＳ）,10709590778.0,5437000000.0,60000000.0,0.51,0.01
1844,株式会社大盛工業,8122689315.0,0.0,15503000.0,0.0,0.0
9976,株式会社　セキチュー,5569391550.0,699649000.0,17153000.0,0.13,0.02
3053,株式会社ペッパーフードサービス,12111751400.0,20000000.0,2000000.0,0.0,0.1
5563,新日本電工株式会社,34735635000.0,12255000000.0,134000000.0,0.35,0.01
5965,株式会社フジマック,13986560000.0,3552057000.0,45081000.0,0.25,0.01
6233,ＫＬＡＳＳ株式会社,2366649000.0,76472000.0,0.0,0.03,0.0
5247,株式会社ＢＴＭ,1047403500.0,0.0,0.0,0.0,0.0
7105,三菱ロジスネクスト株式会社,207687100000.0,7491000000.0,143000000.0,0.04,0.02
7419,株式会社ノジマ,327740646240.0,31412000000.0,509000000.0,0.1,0.02
4404,ミヨシ油脂株式会社,19923228035.0,10356000000.0,260000000.0,0.52,0.03
3804,株式会社システム　ディ,13574322000.0,32544000.0,0.0,0.0,0.0
5491,日本金属株式会社,4884300000.0,2881000000.0,92000000.0,0.59,0.03
6525,株式会社ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,810162160940.0,0.0,14855000000.0,0.0,0.0
9049,京福電気鉄道株式会社,13260000000.0,470000000.0,12000000.0,0.04,0.03
6651,日東工業株式会社,130881630000.0,5970000000.0,196000000.0,0.05,0.03
8166,株式会社タカキュー,2593907132.0,655383000.0,6760000.0,0.25,0.01
9414,日本ＢＳ放送株式会社,16213408120.0,1414517000.0,3728000.0,0.09,0.0
2109,ＤＭ三井製糖株式会社,99222560000.0,16728000000.0,157000000.0,0.17,0.01
2150,株式会社ケアネット,34075944000.0,1133701000.0,12806000.0,0.03,0.01
3927,株式会社フーバーブレイン,4914883400.0,135802000.0,0.0,0.03,0.0
6069,トレンダーズ株式会社,7846962000.0,0.0,0.0,0.0,0.0
4251,恵和株式会社,21753651456.0,147869000.0,3275000.0,0.01,0.02
4062,イビデン株式会社,901084983129.0,58797000000.0,2164000000.0,0.07,0.04
6411,中野冷機株式会社,39986520000.0,3321450000.0,56609000.0,0.08,0.02
8163,ＳＲＳホールディングス株式会社,51879200184.0,1188514000.0,29005000.0,0.02,0.02
7859,株式会社アルメディオ,4639808468.0,0.0,4965000.0,0.0,0.0
3932,株式会社アカツキ,42868996300.0,11375000000.0,0.0,0.27,0.0
4417,グローバルセキュリティエキスパート株式会社,21557772000.0,764371000.0,10108000.0,0.04,0.01
4536,参天製薬株式会社,579271836000.0,8515000000.0,459000000.0,0.01,0.05
1890,東洋建設株式会社,145708824000.0,2415000000.0,50000000.0,0.02,0.02
8131,株式会社ミツウロコグループホールディングス,123252241680.0,25008000000.0,913000000.0,0.2,0.04
9723,株式会社京都ホテル,7685659800.0,5314000.0,0.0,0.0,0.0
5967,ＴＯＮＥ株式会社,5727657000.0,2250360000.0,61867000.0,0.39,0.03
3150,株式会社グリムス,59537000000.0,2082529000.0,120707000.0,0.03,0.06
7272,ヤマハ発動機株式会社,1089987948000.0,52813000000.0,90381000000.0,0.05,1.71
7320,Ｓｏｌｖｖｙ株式会社,8777884500.0,3509787000.0,4215000.0,0.4,0.0
6240,ヤマシンフィルタ株式会社,46714468345.0,0.0,1474814000.0,0.0,0.0
7140,ペットゴー株式会社,1478536900.0,0.0,35000000.0,0.0,0.0
2354,株式会社ＹＥ　ＤＩＧＩＴＡＬ,11834074000.0,32185000.0,396430000.0,0.0,12.32
4911,株式会社資生堂,958000000000.0,3222000000.0,16342000000.0,0.0,5.07
5753,日本伸銅株式会社,4834800000.0,533000000.0,14000000.0,0.11,0.03
5994,株式会社ファインシンター,3726060000.0,1508472000.0,99688000.0,0.4,0.07
7613,シークス株式会社,59623200000.0,2427000000.0,87000000.0,0.04,0.04
3091,株式会社ブロンコビリー,51947155000.0,168634000.0,4054000.0,0.0,0.02
6740,株式会社ジャパンディスプレイ,69846984396.0,3110000000.0,1143000000.0,0.04,0.37
8338,株式会社筑波銀行,20308038000.0,0.0,0.0,0.0,0.0
2938,株式会社オカムラ食品工業,9369255040.0,99000000.0,1000000.0,0.01,0.01
4839,株式会社ＷＯＷＯＷ,36776610000.0,3076000000.0,65000000.0,0.08,0.02
9467,株式会社アルファポリス,43912984200.0,0.0,0.0,0.0,0.0
4960,ケミプロ化成株式会社,4488375510.0,254891000.0,8187000.0,0.06,0.03
6981,株式会社村田製作所,4222415151000.0,21443000000.0,208512000000.0,0.01,9.72
6224,株式会社ＪＲＣ,19955482160.0,216862000.0,4957000.0,0.01,0.02
5707,東邦亜鉛株式会社,9401180532.0,156000000.0,28000000.0,0.02,0.18
8802,三菱地所株式会社,3386018466000.0,358442000000.0,9458000000.0,0.11,0.03
4058,トヨクモ株式会社,36161280000.0,0.0,0.0,0.0,0.0
9533,東邦瓦斯株式会社,417238560000.0,170019000000.0,3184000000.0,0.41,0.02
4918,株式会社アイビー化粧品,2014080000.0,0.0,0.0,0.0,0.0
9353,櫻島埠頭株式会社,2430120000.0,4718877000.0,109492000.0,1.94,0.02
9216,ビーウィズ株式会社,20251641600.0,253330000.0,0.0,0.01,0.0
9039,株式会社サカイ引越センター,112539516000.0,6215000000.0,68000000.0,0.06,0.01
6744,能美防災株式会社,230252038235.0,9755000000.0,111000000.0,0.04,0.01
4377,株式会社ワンキャリア,12416159510.0,186164000.0,0.0,0.01,0.0
3687,株式会社フィックスターズ,64242850000.0,83592000.0,70432000.0,0.0,0.84
9001,東武鉄道株式会社,502735677500.0,99253000000.0,2651000000.0,0.2,0.03
6848,東亜ディーケーケー株式会社,16182320000.0,2508000000.0,75000000.0,0.15,0.03
1766,東建コーポレーション株式会社,189012160000.0,756000000.0,2512000000.0,0.0,3.32
7201,日産自動車株式会社,1148368226936.8896,1428641000000.0,689000000.0,1.24,0.0
7916,光村印刷株式会社,4267202500.0,5158886000.0,162829000.0,1.21,0.03
5856,株式会社エルアイイーエイチ,5338932200.0,4419000.0,0.0,0.0,0.0
2790,株式会社ナフコ,54326745600.0,405000000.0,16000000.0,0.01,0.04
7069,株式会社サイバー・バズ,2999565300.0,29048000.0,0.0,0.01,0.0
9023,東京地下鉄株式会社,947030000000.0,5240000000.0,2149000000.0,0.01,0.41
3474,Ｇ－ＦＡＣＴＯＲＹ株式会社,3926304000.0,5438000.0,0.0,0.0,0.0
7089,フォースタートアップス株式会社,5394800400.0,89283000.0,0.0,0.02,0.0
8613,丸三証券株式会社,59916822000.0,13574000000.0,0.0,0.23,0.0
4052,フィーチャ株式会社,2201896232.0,0.0,0.0,0.0,0.0
4212,積水樹脂株式会社,66234666000.0,16062000000.0,310000000.0,0.24,0.02
7744,ノーリツ鋼機株式会社,53960590152.0,21640000000.0,5104000000.0,0.4,0.24
2681,株式会社ゲオホールディングス,62555931900.0,194000000.0,139000000.0,0.0,0.72
6841,横河電機株式会社,1024800560000.0,64290000000.0,1239000000.0,0.06,0.02
3918,ＰＣＩホールディングス株式会社,11104272800.0,230237000.0,24161000.0,0.02,0.1
6864,株式会社エヌエフホールディングス,8823360000.0,245134000.0,26658000.0,0.03,0.11
2796,ファーマライズホールディングス株式会社,5945767833.0,67000000.0,1136000000.0,0.01,16.96
4267,株式会社ライトワークス,10727612000.0,24867000.0,68589000.0,0.0,2.76
9682,株式会社ＤＴＳ,230053788120.0,5707000000.0,103000000.0,0.02,0.02
1826,佐田建設株式会社,17445604000.0,415000000.0,81000000.0,0.02,0.2
4386,株式会社ＳＩＧグループ,4443981780.0,233094000.0,236000000.0,0.05,1.01
8617,光世証券株式会社,4097952000.0,4607000000.0,0.0,1.12,0.0
9755,応用地質株式会社,77066000000.0,5451000000.0,134000000.0,0.07,0.02
8104,クワザワホールディングス株式会社,8781044000.0,1530000000.0,39000000.0,0.17,0.03
3083,スターシーズ株式会社,3713048800.0,127048000.0,0.0,0.03,0.0
6473,株式会社ジェイテクト,397622784000.0,43208000000.0,65685000000.0,0.11,1.52
3199,綿半ホールディングス株式会社,31734714600.0,2057000000.0,56000000.0,0.06,0.03
6156,株式会社エーワン精密,9078900000.0,873002000.0,9226000.0,0.1,0.01
3810,サイバーステップ株式会社,3996445938.0,0.0,233000000.0,0.0,0.0
9856,株式会社ケーユーホールディングス,50303667360.0,1100000000.0,39000000.0,0.02,0.04
8789,フィンテック　グローバル株式会社,22548030400.0,533513000.0,6226000.0,0.02,0.01
6364,株式会社ＡＩＲＭＡＮ,62351919006.0,3888325000.0,147568000.0,0.06,0.04
7129,ミアヘルサホールディングス株式会社,3153098400.0,0.0,0.0,0.0,0.0
6383,株式会社ダイフク,1420944030000.0,13484000000.0,407000000.0,0.01,0.03
3173,株式会社Ｃｏｍｉｎｉｘ,5824776320.0,1270000000.0,48000000.0,0.22,0.04
7184,株式会社　富山第一銀行,66109652000.0,0.0,0.0,0.0,0.0
5258,株式会社トランザクション・メディア・ネットワークス,15536430000.0,280040000.0,0.0,0.02,0.0
2702,日本マクドナルドホールディングス株式会社,779145600000.0,12056000000.0,0.0,0.02,0.0
9025,鴻池運輸株式会社,178545905670.0,13005000000.0,418000000.0,0.07,0.03
8818,京阪神ビルディング株式会社,75901105000.0,22399261000.0,368143000.0,0.3,0.02
9505,北陸電力株式会社,153270388367.5537,503860000000.0,799000000.0,3.29,0.0
3065,株式会社ライフフーズ,6127509600.0,200000000.0,0.0,0.03,0.0
4118,株式会社カネカ,268884000000.0,61184000000.0,1951000000.0,0.23,0.03
4838,スペースシャワーＳＫＩＹＡＫＩホールディングス株式会社,8974391035.0,43758000.0,0.0,0.0,0.0
4966,上村工業株式会社,173569410000.0,16971092000.0,88035000.0,0.1,0.01
8217,株式会社オークワ,38623977000.0,2766000000.0,81000000.0,0.07,0.03
3565,アセンテック株式会社,23906641200.0,411390000.0,5930000.0,0.02,0.01
9130,共栄タンカー株式会社,7619400000.0,1779467000.0,64494000.0,0.23,0.04
2327,日鉄ソリューションズ株式会社,715720822000.0,21656000000.0,3396000000.0,0.03,0.16
5019,出光興産株式会社,1238567136000.0,305764000000.0,4922000000.0,0.25,0.02
6469,株式会社　放電精密加工研究所,16376080500.0,279663000.0,4721000.0,0.02,0.02
5026,株式会社トリプルアイズ,8455444200.0,10201000.0,2101000.0,0.0,0.21
8518,日本アジア投資株式会社,5214547728.0,117000000.0,1000000.0,0.02,0.01
8912,株式会社エリアクエスト,2811911200.0,1028119000.0,240378000.0,0.37,0.23
3023,ラサ商事株式会社,16653329000.0,4218000000.0,39000000.0,0.25,0.01
4197,株式会社アスマーク,2721029000.0,28659000.0,0.0,0.01,0.0
4229,群栄化学工業株式会社,25222257324.0,13211000000.0,245000000.0,0.52,0.02
2652,株式会社まんだらけ,11541420000.0,1253000.0,0.0,0.0,0.0
6045,株式会社レントラックス,9132291000.0,599891000.0,9320000.0,0.07,0.02
6546,フルテック株式会社,6135395400.0,518716000.0,13024000.0,0.08,0.03
7949,小松ウオール工業株式会社,46149433200.0,475000000.0,9000000.0,0.01,0.02
7433,伯東株式会社,78206900000.0,8333000000.0,330000000.0,0.11,0.04
5957,日東精工株式会社,24350875353.0,759917000.0,11200000.0,0.03,0.01
9880,イノテック株式会社,19919800000.0,2648107000.0,642679000.0,0.13,0.24
9831,株式会社ヤマダホールディングス,443016638402.52686,15423000000.0,0.0,0.03,0.0
4248,竹本容器株式会社,10186239600.0,7384000.0,0.0,0.0,0.0
7486,サンリン株式会社,8560800000.0,6205000000.0,99000000.0,0.72,0.02
6770,アルプスアルパイン株式会社,328373297500.0,60033000000.0,1329000000.0,0.18,0.02
8230,株式会社はせがわ,5724322000.0,664000000.0,20000000.0,0.12,0.03
9902,株式会社日伝,83912237600.0,15945000000.0,274000000.0,0.19,0.02
3371,株式会社ソフトクリエイトホールディングス,60280008264.0,7349334000.0,106833000.0,0.12,0.01
4650,ＳＤエンターテイメント株式会社,2510163000.0,18090000.0,0.0,0.01,0.0
6203,豊和工業株式会社,12447748928.0,6530000000.0,178000000.0,0.52,0.03
4768,株式会社　大塚商会,1097831556000.0,22815000000.0,397000000.0,0.02,0.02
4523,エーザイ株式会社,1149097060000.0,33294000000.0,3022000000.0,0.03,0.09
7093,アディッシュ株式会社,1051012080.0,0.0,0.0,0.0,0.0
3157,ジオリーブグループ株式会社,15969780320.0,1833000000.0,69000000.0,0.11,0.04
4661,株式会社オリエンタルランド,5572395226000.0,55553000000.0,822000000.0,0.01,0.01
4722,フューチャー株式会社,217157184000.0,13048000000.0,319000000.0,0.06,0.02
3393,スターティアホールディングス株式会社,27085858000.0,151092000.0,5432000.0,0.01,0.04
1942,株式会社関電工,703728422664.0,67429000000.0,1458000000.0,0.1,0.02
5244,株式会社ｊｉｇ．ｊｐ,11195489200.0,0.0,0.0,0.0,0.0
2540,養命酒製造株式会社,53295000000.0,24834328000.0,440015000.0,0.47,0.02
2376,株式会社　サイネックス,5195939980.0,698472000.0,11475000.0,0.13,0.02
8365,株式会社　富山銀行,8361984000.0,0.0,0.0,0.0,0.0
7138,株式会社ＴＯＲＩＣＯ,2501855000.0,0.0,0.0,0.0,0.0
3180,株式会社ビューティガレージ,19829360000.0,196868000.0,8787000.0,0.01,0.04
5248,株式会社テクノロジーズ,13470230400.0,30470000.0,142800000.0,0.0,4.69
4172,東和ハイシステム株式会社,5057560000.0,1388630000.0,8800000.0,0.27,0.01
4691,ワシントンホテル株式会社,15443730000.0,358316000.0,5267000.0,0.02,0.01
4896,株式会社ケイファーマ,8459753400.0,0.0,0.0,0.0,0.0
7992,セーラー万年筆株式会社,3618465588.0,12159000.0,0.0,0.0,0.0
8018,三共生興株式会社,28198000000.0,31166000000.0,804000000.0,1.11,0.03
1332,株式会社ニッスイ,273157787367.25385,30453000000.0,801000000.0,0.11,0.03
3675,株式会社クロス・マーケティンググループ,14318490000.0,371784000.0,5129000.0,0.03,0.01
6166,株式会社中村超硬,3625876100.0,1572000.0,150020000.0,0.0,95.43
9042,阪急阪神ホールディングス株式会社,953081136000.0,456686000000.0,1009000000.0,0.48,0.0
7912,大日本印刷株式会社,1169852640000.0,393125000000.0,5065000000.0,0.34,0.01
3639,株式会社ボルテージ,1745664900.0,245040000.0,3883000.0,0.14,0.02
6186,株式会社一蔵,2178952325.0,100000000.0,2136000.0,0.05,0.02
7244,市光工業株式会社,36810666000.0,3474000000.0,6000000.0,0.09,0.0
3135,株式会社マーケットエンタープライズ,8287739800.0,2642000.0,52000000.0,0.0,19.68
3558,ジェイドグループ株式会社,16806007680.0,0.0,2212000.0,0.0,0.0
9365,トレーディア株式会社,1843380000.0,2177823000.0,105015000.0,1.18,0.05
5482,愛知製鋼株式会社,39364925220.0,26614000000.0,3422000000.0,0.68,0.13
6384,株式会社昭和真空,8708660000.0,173248000.0,4257000.0,0.02,0.02
3002,グンゼ株式会社,63121333400.0,3924000000.0,238000000.0,0.06,0.06
7537,丸文株式会社,30210927000.0,3723000000.0,85000000.0,0.12,0.02
7363,株式会社ベビーカレンダー,1412550000.0,0.0,0.0,0.0,0.0
4657,株式会社環境管理センター,1969201185.0,75682000.0,5751000.0,0.04,0.08
2934,ジェイフロンティア株式会社,8260369968.0,87802000.0,5225000.0,0.01,0.06
5256,株式会社Ｆｕｓｉｃ,2889477500.0,21000000.0,0.0,0.01,0.0
6554,株式会社エスユーエス,9995585600.0,152000000.0,0.0,0.02,0.0
7480,スズデン株式会社,24762894000.0,424477000.0,29437000.0,0.02,0.07
3536,アクサスホールディングス株式会社,4063550000.0,180874000.0,3711000.0,0.04,0.02
7219,株式会社エッチ・ケー・エス,3539200000.0,670230000.0,8810000.0,0.19,0.01
3151,株式会社バイタルケーエスケー・ホールディングス,64202774000.0,45131000000.0,702000000.0,0.7,0.02
9076,セイノーホールディングス株式会社,419651994788.0,71142000000.0,1184000000.0,0.17,0.02
7049,株式会社識学,7626051660.0,91272000.0,0.0,0.01,0.0
5253,カバー株式会社,131906023600.0,0.0,0.0,0.0,0.0
7981,タカラスタンダード株式会社,167930726018.0,14745000000.0,396000000.0,0.09,0.03
9008,京王電鉄株式会社,443371812670.0,85963000000.0,1776000000.0,0.19,0.02
2003,日東富士製粉株式会社,66725416080.0,8394000000.0,183000000.0,0.13,0.02
2418,株式会社ツカダ・グローバルホールディング,28445760000.0,4673000000.0,0.0,0.16,0.0
6963,ローム株式会社,765528960000.0,351511000000.0,2155000000.0,0.46,0.01
6302,住友重機械工業株式会社,375843490000.0,21417000000.0,1212000000.0,0.06,0.06
4929,株式会社アジュバンホールディングス,6330313200.0,201882000.0,5412000.0,0.03,0.03
3388,明治電機工業株式会社,23795488480.0,3980360000.0,113844000.0,0.17,0.03
8769,株式会社アドバンテッジリスクマネジメント,9409955600.0,557579000.0,13206000.0,0.06,0.02
5191,住友理工株式会社,189148356000.0,363000000.0,21788000000.0,0.0,60.02
4571,ＮＡＮＯ　ＭＲＮＡ株式会社,9816938662.0,222120000.0,0.0,0.02,0.0
2924,イフジ産業株式会社,17541967740.0,175000000.0,3000000.0,0.01,0.02
9827,リリカラ株式会社,7913812500.0,318303000.0,17480000.0,0.04,0.05
8894,株式会社ＲＥＶＯＬＵＴＩＯＮ,8747587446.0,786238000.0,6317000.0,0.09,0.01
4114,株式会社日本触媒,259584000000.0,35167000000.0,3399000000.0,0.14,0.1
1724,シンクレイヤ株式会社,3277726140.0,529000000.0,10000000.0,0.16,0.02
2597,株式会社ユニカフェ,12815140800.0,86637000.0,2217000.0,0.01,0.03
5129,株式会社ＦＩＸＥＲ,8097357600.0,0.0,0.0,0.0,0.0
9678,株式会社カナモト,135209580000.0,11450000000.0,236000000.0,0.08,0.02
