stock_code,company_name,market_cap,bs_securities_assets,pl_dividend_income,asset_ratio,dividend_ratio
5070,株式会社ドラフト,5310000000.0,0.0,0,0.0,0.0
7483,株式会社ドウシシャ,24340000000.0,2683000000.0,0,0.11,0.0
4179,株式会社ジーネクスト,3510000000.0,0.0,0,0.0,0.0
2654,株式会社アスモ,3730000000.0,0.0,0,0.0,0.0
4320,株式会社ＣＥホールディングス,6920000000.0,438348000.0,0,0.06,0.0
