filing_company_code,filing_company_name,filing_stock_code,filing_date,document_id,held_security_name,held_stock_code,held_shares,book_value_million_yen,holding_purpose,ticker,stock_code
E02840,株式会社ドウシシャ,74830,2024-03-31,000,ＤＣＭホールディングス㈱,30500,473900,699.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、保有しています。,,30500
E02840,株式会社ドウシシャ,74830,2024-03-31,000,エイチ・ツー・オーリテイリング㈱,,349351,679.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,
E02840,株式会社ドウシシャ,74830,2024-03-31,000,上新電機㈱,81730,81500,189.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。,,81730
E02840,株式会社ドウシシャ,74830,2024-03-31,000,イオン㈱,49120,37761,135.0,主として卸売型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,49120
E02840,株式会社ドウシシャ,74830,2024-03-31,000,コーナン商事㈱,75160,30322,133.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,75160
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱ＭｒＭａｘＨＤ,,100000,63.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。,,
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱セキチュー,99760,42014,53.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,99760
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱セブン＆アイ・ホールディングス,33820,17626,38.0,主として卸売型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。なお、本株式は2024年２月29日を基準日として１株につき３株の割合で株式分割を実施しております。,,33820
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱スクロール,80050,32841,31.0,主として卸売型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,80050
E02840,株式会社ドウシシャ,74830,2024-03-31,000,イオン九州㈱,26530,8986,27.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,26530
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱マキヤ,98900,18374,20.0,主として卸売型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,98900
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱ジュンテンドー,98350,34190,19.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,98350
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱フジ,21140,8781,16.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,21140
E02840,株式会社ドウシシャ,74830,2024-03-31,000,ウエルシアホールディングス㈱,31410,5751,14.0,主として卸売型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,31410
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱エディオン,27300,5727,8.0,主として卸売型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,27300
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱平和堂,82760,4000,8.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。,,82760
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱ヤマダホールディングス,98310,9800,4.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。,,98310
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱エンチョー,82080,4497,4.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,82080
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱コメリ,82180,405,1.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。,,82180
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱ヨンドシーホールディングス,80080,710,1.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,80080
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱サマンサタバサジャパンリミテッド,,10500,0.0,主として卸売型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。,,
E02840,株式会社ドウシシャ,74830,2024-03-31,000,アークランズ㈱,98420,482,0.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、保有しています。取引先持株会を通じた株式の取得により株式数が増加しております。,,98420
E02840,株式会社ドウシシャ,74830,2024-03-31,000,三井住友トラスト・ホールディングス㈱,,222,0.0,事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。なお、本株式は2023年12月29日を基準日として１株につき２株の割合で株式分割を実施しております。,,
E02840,株式会社ドウシシャ,74830,2024-03-31,000,㈱Ｏｌｙｍｐｉｃグループ,82890,1000,0.0,主として開発型ビジネスモデルにおける事業上の取引関係を勘案し、同社との良好な関係の維持、強化を図るため、継続して保有しています。,,82890
E05233,株式会社ＣＥホールディングス,43200,2024-09-30,000,㈱北洋銀行,85240,47,18142.0,同社との取引関係の維持・強化のため。当社は同社株式から得られるリターンを検証するなど、資本コスト等の観点から総合的な評価を行い、保有の合理性を確認しています。定量的な保有効果については取引先との関係性を考慮して記載しませんが、上記方針に基づいた十分な定量的効果があると判断しています。,,85240
E03641,株式会社　京葉銀行,85440,2025-03-31,000,住友不動産株式会社,88300,1051200,5879.0,不動産関連情報の取得等における同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,88300
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社オリエンタルランド,46610,1300000,3828.0,千葉県を地盤とするテーマパーク運営企業であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,46610
E03641,株式会社　京葉銀行,85440,2025-03-31,000,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社（注）４,,1158094,3734.0,保険窓販商品の提供等による業務上の協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,
E03641,株式会社　京葉銀行,85440,2025-03-31,000,ＳＯＭＰＯホールディングス株式会社（注）５,,732071,3309.0,保険窓販商品の提供等による業務上の協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,
E03641,株式会社　京葉銀行,85440,2025-03-31,000,新日本建設株式会社,18790,1722169,2691.0,千葉県を地盤とするデベロッパー機能を持つ総合建設業者であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,18790
E03641,株式会社　京葉銀行,85440,2025-03-31,000,東日本旅客鉄道株式会社（注）６,,750000,2214.0,営業エリア内の鉄道インフラを支える企業であり、ATMの提携などによる同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社テクノ菱和,19650,723800,1899.0,店舗設備等の施工管理業者であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,19650
E03641,株式会社　京葉銀行,85440,2025-03-31,000,東海旅客鉄道株式会社,90220,500000,1427.0,観光面等における営業エリア内の経済活性化に寄与しており、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,90220
E03641,株式会社　京葉銀行,85440,2025-03-31,000,京成電鉄株式会社（注）７,,1020000,1374.0,千葉県を地盤とする鉄道インフラを支える企業であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,
E03641,株式会社　京葉銀行,85440,2025-03-31,000,Ｋ＆Ｏエナジーグループ株式会社,16630,240065,718.0,千葉県を地盤とする生活インフラを支える企業であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,16630
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社武蔵野銀行,83360,149451,487.0,金融関連業務における協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,83360
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社あいちフィナンシャルグループ,73890,162171,463.0,金融関連業務における協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,73890
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社ジャックス,85840,108034,421.0,ATMのキャッシング機能提携等による同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,85840
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社青山財産ネットワークス,89290,200000,382.0,事業承継業務等における同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,89290
E03641,株式会社　京葉銀行,85440,2025-03-31,000,イオン株式会社,49120,60786,227.0,千葉県を地盤とするGMS等の運営企業であり、営業に関する情報交換およびATMの提携等による同社との協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,49120
E03641,株式会社　京葉銀行,85440,2025-03-31,000,南総通運株式会社,90340,120000,130.0,千葉県を地盤とする物流インフラを支える企業であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,90340
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社みずほフィナンシャルグループ,84110,20000,81.0,先進的な知見や金融サービス等の活用による業務上の協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,84110
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社イトーキ,79720,33187,54.0,店舗設備等の納入業者であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,79720
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社シー・ヴイ・エス・ベイエリア,26870,52800,29.0,千葉県を地盤とするコンビニおよびマンション管理等の運営企業であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,26870
E03641,株式会社　京葉銀行,85440,2025-03-31,000,株式会社市進ホールディングス,46450,15000,6.0,千葉県を地盤とする総合教育サービス企業であり、同社との良好な取引関係・協力関係の維持・強化を目的とし、資本コストを考慮した経済合理性を精査した上で、保有しております。,,46450
E01636,株式会社酉島製作所,63630,2025-03-31,000,フジテック㈱,64060,550000,3248.0,発行会社とのポンプ等資機材の受注、昇降機等の受給・メンテナンス等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金107百万円,,64060
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱タクマ,60130,783600,1437.0,ごみ焼却プラントやバイオマス発電等におけるポンプ等の資機材の受注強化を進めてきた経緯があり、長期にわたるより良好な協力関係を維持・強化することが、収益増、ひいては、中長期的な企業価値の向上に資すると判断し、保有しています。近年では、当社のTR-COMの協業先として、情報共有・ノウハウ開発によりメンテナンス分野における新規事業を開拓していく上で更なる提携を進めています。収益面では、同社に対する売上は、昨年度比約３割落ち込みましたが、概して過去５年間で堅調に推移しております。今後、ごみ処理プラントやバイオマス発電分野の最終顧客の課題解決において、メンテナンスサービスの提案などを発行会社と共に進めていくため、さらなる関係強化を見込んでおります。当期配当金40百万円,,60130
E01636,株式会社酉島製作所,63630,2025-03-31,000,三精テクノロジーズ㈱,63570,801500,1037.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金36百万円,,63570
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱三井住友フィナンシャルグループ,83160,224160,850.0,主要取引金融機関である発行会社傘下の（株）三井住友銀行から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金33百万円,,83160
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱りそなホールディングス,83080,768300,988.0,主要取引金融機関である発行会社傘下の（株）りそな銀行から長年にわたる資金調達の実績及び人的交流があり、今後も事業促進において当該金融機関から円滑な資金調達及び人的交流を通した情報収集を必要とするため。当期配当金17百万円,,83080
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱日阪製作所,62470,452000,447.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金19百万円,,62470
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱ダイヘン,66220,40000,253.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金6百万円,,66220
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱栗本鐵工所,56020,74900,341.0,当社の主力製品であるポンプ機器の一部品であるバルブ等の資機材を発行会社から安定調達を行うことにより、当社のポンプ事業を安定的かつ円滑に遂行するため。当期配当金16百万円,,56020
E01636,株式会社酉島製作所,63630,2025-03-31,000,京阪神ビルディング㈱,88180,125000,170.0,発行会社との、ポンプ等資機材の受注等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金4百万円,,88180
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱佐賀銀行,83950,42273,97.0,発行会社から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金3百万円,,83950
E01636,株式会社酉島製作所,63630,2025-03-31,000,中外炉工業㈱,19640,14000,51.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持のほか、地元企業間の地域情報収集のため。当期配当金1百万円,,19640
E01636,株式会社酉島製作所,63630,2025-03-31,000,ケイヒン㈱,93120,20000,47.0,当社の海外向け事業において、発行会社は輸出入業務を担う取引先として長年の実績があり、安定的取引関係を維持するため。当期配当金1百万円,,93120
E01636,株式会社酉島製作所,63630,2025-03-31,000,三京化成㈱,81380,11500,38.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金1百万円,,81380
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱池田泉州ホールディングス,87140,56724,24.0,主要取引金融機関である発行会社傘下の（株）池田泉州銀行から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金0百万円,,87140
E01636,株式会社酉島製作所,63630,2025-03-31,000,㈱千葉銀行,83310,11000,15.0,発行会社から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金0百万円,,83310
E01518,株式会社石川製作所,62080,2024-03-31,000,伊藤忠商事㈱,80010,180835,1169279.0,同社は国内を代表する大手総合商社であり、当社は長きにわたって同社グループとの取引があります。当社製品の販路拡大などの取引関係強化目的及び配当利回りなどの経済的合理性の観点から、同社株式を保有しております。,,80010
E01518,株式会社石川製作所,62080,2024-03-31,000,㈱北國フィナンシャルホールディングス,73810,20000,101400.0,同社は石川県に本店を置く地方銀行であり、当社グループの主要取引銀行であります。当初より金融取引の関係強化の目的から同社株式を保有しておりましたが、現在は加えて株式保有の経済的合理性を勘案のうえ、同社株式を保有しております。,,73810
E01518,株式会社石川製作所,62080,2024-03-31,000,北日本紡績㈱,,151600,16221.0,同社は石川県に本社・工場を置く紡績メーカーであります。当初より北陸の繊維産業発展と繊維機械の取引関係強化のため同社株式を保有しておりましたが、現在は株式保有の経済的合理性を勘案のうえ、同社株式を保有しております。,,
E01518,株式会社石川製作所,62080,2024-03-31,000,㈱島精機製作所,62220,1000,1391.0,同社は主にニット編み機を製造するメーカーであり、当社は同社製品の部品の一部について製造を受託しております。同社との受託生産業務の取引関係強化のため、少量ではありますが同社株式を保有しております。,,62220
E01518,株式会社石川製作所,62080,2024-03-31,000,レンゴー㈱,39410,1000,1170.0,同社は主に板紙・段ボールを中心とする包装資材を製造・販売する会社であります。同社はその他の関係会社に該当するとともに、当社紙工機械の主要な販売先であります。同社との紙工機械部門の取引関係の強化のため、少量ではありますが同社株式を保有しております。,,39410
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱三菱ＵＦＪフィナンシャル・グループ,83060,434200,873.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,83060
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱三井住友フィナンシャルグループ　(注)２,,216000,819.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,三井住友トラストグループ㈱ (注)３,,162572,604.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,東邦ホールディングス㈱,81290,94000,419.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,81290
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,日本精化㈱,43620,172700,345.0,・商品及び原材料の仕入、業務委受託等を行う取引先企業等との経営戦略の一環・株価の評価益及び受取配当金の発生,,43620
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,アルフレッサホールディングス㈱,27840,143208,302.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,27840
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱スズケン,99870,30030,148.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,99870
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱ほくほくフィナンシャルグループ,83770,35400,90.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,83770
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱スリー・ディー・マトリックス,77770,640000,80.0,・商品及び原材料の仕入、業務委受託等を行う取引先企業等との経営戦略の一環,,77770
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱りそなホールディングス,83080,53800,69.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,83080
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,ダイト㈱,32020,24200,52.0,・商品及び原材料の仕入、業務委受託等を行う取引先企業等との経営戦略の一環・株価の評価益及び受取配当金の発生,,32020
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱ほくやく・竹山ホールディングス,30550,58000,51.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,30550
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱メディパルホールディングス,74590,5000,11.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,74590
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,アステナホールディングス㈱,80950,23720,10.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,80950
E00953,扶桑薬品工業株式会社,45380,2025-03-31,000,㈱ＪＭＳ,77020,5500,2.0,・商品及び原材料の仕入、業務委受託等を行う取引先企業との経営戦略の一環・受取配当金の発生,,77020
E01462,サンコーテクノ株式会社,34350,2024-03-31,000,トラスコ中山株式会社,98300,27400,70829.0,機械工具の大手専門商社であり、業務提携は行っておりませんが、当社の主要な販売先であるため、取引関係の維持・強化を目的として保有しております。保有意義及び経済合理性を検証した結果、取締役会において保有継続の妥当性を確認しております。,,98300
E01462,サンコーテクノ株式会社,34350,2024-03-31,000,株式会社キムラ,81070,12000,6672.0,機械工具の大手専門商社であり、業務提携は行っておりませんが、当社の主要な販売先であるため、取引関係の維持・強化を目的として保有しております。保有意義及び経済合理性を検証した結果、取締役会において保有継続の妥当性を確認しております。,,81070
E01462,サンコーテクノ株式会社,34350,2024-03-31,000,株式会社NaITO,,3500,525.0,機械工具卸売業の大手であり、業務提携は行っておりませんが、当社の主要な販売先であるため、取引関係の維持・強化を目的として保有しております。保有意義及び経済合理性を検証した結果、取締役会において保有継続の妥当性を確認しております。,,
E38148,大栄環境株式会社,93360,2025-03-31,000,株式会社三井住友フィナンシャルグループ,83160,553500,2100.0,安定的な資金調達や金融取引等の取引関係を維持・構築するため保有しているものです。（増加理由）株式分割によるものです。（注）,,83160
E38148,大栄環境株式会社,93360,2025-03-31,000,株式会社りそなホールディングス,83080,101160,130.0,安定的な資金調達や金融取引等の取引関係を維持・構築するため保有しているものです。（注）,,83080
E38148,大栄環境株式会社,93360,2025-03-31,000,株式会社上組,93640,17704,61.0,地元企業との関係を維持・強化するため保有しているものです。（増加理由）持株会株式の定期購入によるものです。（注）,,93640
E38148,大栄環境株式会社,93360,2025-03-31,000,株式会社池田泉州ホールディングス,87140,60000,26.0,安定的な資金調達や金融取引等の取引関係を維持・構築するため保有しているものです。（注）,,87140
E38148,大栄環境株式会社,93360,2025-03-31,000,株式会社ほくほくフィナンシャルグループ,83770,11000,28.0,安定的な資金調達や金融取引等の取引関係を維持・構築するため保有しているものです。（注）,,83770
E38148,大栄環境株式会社,93360,2025-03-31,000,日本ハム株式会社,22820,1000,5.0,安定的な取引関係を維持・構築するため保有しているものです。（注）,,22820
E05309,綜合警備保障株式会社,23310,2025-03-31,000,台湾新光保全股份有限公司,,35778823,6664.0,営業・運用面の相互協力体制構築（警備分野での技術交流、資機材の安定的調達）のために同社株式を保有しております。また当社代表取締役が同社の取締役を兼任し、子会社・持分法適用関連会社と同様業績拡大に向けて影響力を行使しております。営業機密を含むため開示することは困難ですが、同社株式からは相応のインカムゲイン・キャピタルゲインを得ていることに加え、資機材の調達先としての貢献を踏まえて十分な保有効果があるものと結論付けております。,,
E05309,綜合警備保障株式会社,23310,2025-03-31,000,㈱みずほフィナンシャルグループ,84110,856343,3469.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,84110
E05309,綜合警備保障株式会社,23310,2025-03-31,000,㈱セブン銀行,84100,5000000,1400.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,84100
E05309,綜合警備保障株式会社,23310,2025-03-31,000,㈱ファーストリテイリング,99830,28800,1268.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,99830
E05309,綜合警備保障株式会社,23310,2025-03-31,000,ヒューリック㈱,30030,659100,947.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,30030
E05309,綜合警備保障株式会社,23310,2025-03-31,000,㈱滋賀銀行,83660,100000,526.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,83660
E05309,綜合警備保障株式会社,23310,2025-03-31,000,寿スピリッツ㈱,22220,150000,364.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,22220
E05309,綜合警備保障株式会社,23310,2025-03-31,000,㈱紀陽銀行,83700,148900,342.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,83700
E05309,綜合警備保障株式会社,23310,2025-03-31,000,大和ハウス工業㈱,19250,60000,296.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,19250
E05309,綜合警備保障株式会社,23310,2025-03-31,000,スルガ銀行㈱,83580,196000,263.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,83580
E05309,綜合警備保障株式会社,23310,2025-03-31,000,㈱LIXILグループ,,148600,256.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
