stock_code,company_name,market_cap,bs_securities_assets,pl_dividend_income,asset_ratio,dividend_ratio
7463,株式会社アドヴァン,37790785128.0,2591220000.0,0.0,0.07,0.0
7619,田中商事株式会社,6288384000.0,83499000.0,0.0,0.01,0.0
5288,アジアパイルホールディングス株式会社,36832063000.0,4174000000.0,0.0,0.11,0.0
8848,株式会社レオパレス２１,226290243000.0,4827000000.0,0.0,0.02,0.0
3626,ＴＩＳ株式会社,1105097974000.0,56396000000.0,0.0,0.05,0.0
6743,大同信号株式会社,9099090000.0,6787734000.0,0.0,0.75,0.0
3181,株式会社買取王国,3315965250.0,150000000.0,0.0,0.05,0.0
4716,日本オラクル株式会社,2145065163120.0,36000000.0,0.0,0.0,0.0
6338,株式会社タカトリ,8511809500.0,207024000.0,0.0,0.02,0.0
9513,電源開発株式会社,461105469000.0,727385000000.0,0.0,1.58,0.0
2705,株式会社大戸屋ホールディングス,38391117000.0,20000000.0,0.0,0.0,0.0
3672,株式会社オルトプラス,1843950305.0,4863000.0,0.0,0.0,0.0
4687,ＴＤＣソフト株式会社,31693363200.0,2934970000.0,0.0,0.09,0.0
7220,武蔵精密工業株式会社,213913005000.0,16574000000.0,0.0,0.08,0.0
3686,株式会社ディー・エル・イー,7439985000.0,2000028000.0,0.0,0.27,0.0
6954,ファナック株式会社,3781596344115.0,192214000000.0,0.0,0.05,0.0
3086,Ｊ．フロント　リテイリング株式会社,543972468522.0,2067000000.0,0.0,0.0,0.0
3415,株式会社ＴＯＫＹＯ　ＢＡＳＥ,21466300394.0,0.0,0.0,0.0,0.0
1968,太平電業株式会社,119605080000.0,16676000000.0,0.0,0.14,0.0
3934,株式会社ベネフィットジャパン,10282852016.0,11000000.0,0.0,0.0,0.0
3835,ｅＢＡＳＥ株式会社,23582400000.0,1456636000.0,0.0,0.06,0.0
9010,富士急行株式会社,110153669166.0,8720974000.0,0.0,0.08,0.0
9872,北恵株式会社,8810420080.0,553338000.0,0.0,0.06,0.0
6247,株式会社日阪製作所,40944240000.0,12387000000.0,0.0,0.3,0.0
4171,株式会社グローバルインフォメーション,4093760400.0,0.0,0.0,0.0,0.0
6037,楽待株式会社,24020443200.0,4165473000.0,0.0,0.17,0.0
6543,株式会社日宣,4179972160.0,344244000.0,0.0,0.08,0.0
5905,日本製罐株式会社,1919568000.0,2717886000.0,0.0,1.42,0.0
3657,ポールトゥウィンホールディングス株式会社,14003252000.0,627107000.0,0.0,0.04,0.0
2373,株式会社ケア２１,6368076000.0,1509769000.0,0.0,0.24,0.0
1736,株式会社　オーテック,7871700000.0,6297294000.0,0.0,0.8,0.0
6999,ＫＯＡ株式会社,33598170920.0,4773000000.0,0.0,0.14,0.0
8091,ニチモウ株式会社,20026562400.0,13746000000.0,0.0,0.69,0.0
8368,株式会社　百五銀行,188556298000.0,0.0,0.0,0.0,0.0
9729,株式会社トーカイ,76551818904.0,8257000000.0,0.0,0.11,0.0
8081,株式会社カナデン,45810000000.0,4358000000.0,0.0,0.1,0.0
3123,サイボー株式会社,7344000000.0,6601304000.0,0.0,0.9,0.0
5186,ニッタ株式会社,119725760000.0,52820000000.0,0.0,0.44,0.0
2901,株式会社ウェルディッシュ,12909796000.0,0.0,0.0,0.0,0.0
7180,株式会社九州フィナンシャルグループ,352674701187.1338,56000000.0,0.0,0.0,0.0
7058,共栄セキュリティーサービス株式会社,3894302500.0,53259000.0,0.0,0.01,0.0
4316,株式会社ビーマップ,1957175000.0,49768000.0,0.0,0.03,0.0
3248,株式会社アールエイジ,2668859000.0,8497000.0,0.0,0.0,0.0
2700,木徳神糧株式会社,3604778000.0,4179155000.0,0.0,1.16,0.0
6367,ダイキン工業株式会社,5308276430000.0,171857000000.0,0.0,0.03,0.0
5440,共英製鋼株式会社,99360889490.0,18060000000.0,0.0,0.18,0.0
1418,インターライフホールディングス株式会社,6940080000.0,536023000.0,0.0,0.08,0.0
8904,株式会社ＡＶＡＮＴＩＡ,12071167300.0,437672000.0,0.0,0.04,0.0
1879,新日本建設株式会社,104926831200.0,1345000000.0,0.0,0.01,0.0
3040,株式会社ソリトンシステムズ,26469848808.0,56000000.0,0.0,0.0,0.0
7313,テイ・エス　テック株式会社,240720000000.0,6238000000.0,0.0,0.03,0.0
4956,コニシ株式会社,83863074000.0,9838000000.0,0.0,0.12,0.0
4539,日本ケミファ株式会社,6319063000.0,2066000000.0,0.0,0.33,0.0
4531,有機合成薬品工業株式会社,5757188000.0,2047000000.0,0.0,0.36,0.0
3175,株式会社エー・ピーホールディングス,11878264300.0,195339000.0,0.0,0.02,0.0
9271,株式会社和心,2847150000.0,0.0,0.0,0.0,0.0
7888,三光合成株式会社,24304896000.0,24000000.0,0.0,0.0,0.0
2993,株式会社長栄,9054161600.0,0.0,0.0,0.0,0.0
7114,株式会社フーディソン,4158601700.0,0.0,0.0,0.0,0.0
3011,株式会社バナーズ,2873524212.0,1502000.0,0.0,0.0,0.0
6136,オーエスジー株式会社,183586838967.0,6351000000.0,0.0,0.03,0.0
2060,フィード・ワン株式会社,41093572704.0,10450000000.0,0.0,0.25,0.0
6022,株式会社　赤阪鐵工所,3803800000.0,2302766000.0,0.0,0.61,0.0
6535,株式会社アイモバイル,37330494696.0,477000000.0,0.0,0.01,0.0
9305,株式会社ヤマタネ,26692857893.0,26316000000.0,0.0,0.99,0.0
9253,スローガン株式会社,2179089000.0,146544000.0,0.0,0.07,0.0
5909,株式会社　コロナ,26936372772.0,22664000000.0,0.0,0.84,0.0
6550,Ｕｎｉｐｏｓ株式会社,2226043800.0,0.0,0.0,0.0,0.0
8075,神鋼商事株式会社,17985800000.0,32574000000.0,0.0,1.81,0.0
4587,ペプチドリーム株式会社,215947274400.0,1345662000.0,0.0,0.01,0.0
7599,株式会社ＩＤＯＭ,105712232000.0,0.0,0.0,0.0,0.0
4833,株式会社Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,2754389410.0,0.0,0.0,0.0,0.0
3070,株式会社ジェリービーンズグループ,6060060000.0,0.0,0.0,0.0,0.0
6367,ダイキン工業株式会社,5308276430000.0,160032000000.0,0.0,0.03,0.0
4745,株式会社東京個別指導学院,18730545075.0,0.0,0.0,0.0,0.0
2335,株式会社キューブシステム,17923500000.0,2170000000.0,0.0,0.12,0.0
6551,株式会社ツナググループ・ホールディングス,5578006440.0,0.0,0.0,0.0,0.0
9640,株式会社セゾンテクノロジー,31249800000.0,747525000.0,0.0,0.02,0.0
7228,株式会社デイトナ,13138767000.0,0.0,0.0,0.0,0.0
7202,いすゞ自動車株式会社,1402436471369.5,151437000000.0,0.0,0.11,0.0
4728,株式会社トーセ,5162395000.0,609911000.0,0.0,0.12,0.0
3896,阿波製紙株式会社,3895876000.0,199818000.0,0.0,0.05,0.0
4393,株式会社バンク・オブ・イノベーション,46154590000.0,0.0,0.0,0.0,0.0
6996,ニチコン株式会社,85820000000.0,26688000000.0,0.0,0.31,0.0
1450,ＴＡＮＡＫＥＮ株式会社,12214238400.0,241968000.0,0.0,0.02,0.0
5381,Ｍｉｐｏｘ株式会社,7413834960.0,162560000.0,0.0,0.02,0.0
9557,株式会社エアークローゼット,3845518600.0,0.0,0.0,0.0,0.0
3903,株式会社ｇｕｍｉ,25846872302.0,2754074000.0,0.0,0.11,0.0
7793,株式会社イメージ・マジック,3195648080.0,0.0,0.0,0.0,0.0
6230,ＳＡＮＥＩ株式会社,9256716000.0,484999000.0,0.0,0.05,0.0
9878,株式会社　セキド,2794800000.0,124088000.0,0.0,0.04,0.0
7986,日本アイ・エス・ケイ株式会社,2957040000.0,215922000.0,0.0,0.07,0.0
4666,パーク二四株式会社（定款上の商号　パーク２４株式会社）,324820852731.0,0.0,0.0,0.0,0.0
7823,株式会社アートネイチャー,27927116000.0,2092000000.0,0.0,0.07,0.0
9034,南総通運株式会社,13860000000.0,505748000.0,0.0,0.04,0.0
6048,株式会社デザインワン・ジャパン,1535412100.0,396440000.0,0.0,0.26,0.0
1419,タマホーム株式会社,100886115000.0,324000000.0,0.0,0.0,0.0
7261,マツダ株式会社,536337582124.8779,271063000000.0,0.0,0.51,0.0
6638,株式会社ミマキエンジニアリング,68309280000.0,143815000.0,0.0,0.0,0.0
8043,スターゼン株式会社,21532766000.0,21597000000.0,0.0,1.0,0.0
7269,スズキ株式会社,3245496732800.0,276650000000.0,0.0,0.09,0.0
3660,株式会社アイスタイル,44886439743.0,3557000000.0,0.0,0.08,0.0
3659,株式会社ネクソン,2336936882000.0,814000000.0,0.0,0.0,0.0
8892,株式会社エスコン,99665276757.0,19546000000.0,0.0,0.2,0.0
9997,株式会社ベルーナ,93840460000.0,14576000000.0,0.0,0.16,0.0
4370,モビルス株式会社,2461153688.0,0.0,0.0,0.0,0.0
7084,株式会社Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,5952366000.0,16095000.0,0.0,0.0,0.0
4659,株式会社エイジス,32744448000.0,3284278000.0,0.0,0.1,0.0
3195,株式会社ジェネレーションパス,3219846360.0,0.0,0.0,0.0,0.0
4021,日産化学株式会社,638308800000.0,24353000000.0,0.0,0.04,0.0
3667,株式会社ｅｎｉｓｈ,3248070760.0,40659000.0,0.0,0.01,0.0
9213,株式会社セイファート,1040790400.0,18327000.0,0.0,0.02,0.0
3983,株式会社オロ,49681092975.0,0.0,0.0,0.0,0.0
9324,安田倉庫株式会社,55164120000.0,63949000000.0,0.0,1.16,0.0
2816,株式会社ダイショー,13826188800.0,259000000.0,0.0,0.02,0.0
2221,岩塚製菓株式会社,35466420000.0,63601080000.0,0.0,1.79,0.0
6643,株式会社戸上電機製作所,17894880000.0,1879209000.0,0.0,0.11,0.0
9993,株式会社ヤマザワ,12561105450.0,437000000.0,0.0,0.03,0.0
3196,株式会社ホットランドホールディングス,43224577600.0,376061000.0,0.0,0.01,0.0
6504,富士電機株式会社,995505728000.0,108713000000.0,0.0,0.11,0.0
5947,リンナイ株式会社,530946720000.0,35919000000.0,0.0,0.07,0.0
4575,株式会社キャンバス,18420175410.0,0.0,0.0,0.0,0.0
4381,ビープラッツ株式会社,1238655382.0,0.0,0.0,0.0,0.0
1909,日本ドライケミカル株式会社,37484820000.0,2045477000.0,0.0,0.05,0.0
7060,ギークス株式会社,5113582155.0,25895000.0,0.0,0.01,0.0
3985,テモナ株式会社,3244868128.0,2250000.0,0.0,0.0,0.0
3571,株式会社ソトー,9683435000.0,6572750000.0,0.0,0.68,0.0
5658,日亜鋼業株式会社,16302975570.0,17628222000.0,0.0,1.08,0.0
6663,太洋テクノレックス株式会社,1605963200.0,338775000.0,0.0,0.21,0.0
5952,アマテイ株式会社,1995354000.0,0.0,0.0,0.0,0.0
9173,東海汽船株式会社,6492200000.0,547171000.0,0.0,0.08,0.0
4005,住友化学株式会社,604552741370.3003,76403000000.0,0.0,0.13,0.0
4970,東洋合成工業株式会社,38966121150.0,472000000.0,0.0,0.01,0.0
6838,株式会社多摩川ホールディングス,4837516200.0,229627000.0,0.0,0.05,0.0
1835,東鉄工業株式会社,148010000000.0,15046446000.0,0.0,0.1,0.0
4256,株式会社サインド,6350142000.0,0.0,0.0,0.0,0.0
1815,鉄建建設株式会社,45293325000.0,23020000000.0,0.0,0.51,0.0
7277,株式会社ＴＢＫ,9239335390.0,3364000000.0,0.0,0.36,0.0
6555,株式会社ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,1880336600.0,9278000.0,0.0,0.0,0.0
6522,株式会社アスタリスク,2909380600.0,101250000.0,0.0,0.03,0.0
7426,株式会社　山大,1317570000.0,21972000.0,0.0,0.02,0.0
7317,株式会社松屋アールアンドディ,14939960000.0,0.0,0.0,0.0,0.0
9345,ビズメイツ株式会社,3817520000.0,0.0,0.0,0.0,0.0
2186,ソーバル株式会社,7628443132.0,23842000.0,0.0,0.0,0.0
6345,株式会社アイチコーポレーション,100222080000.0,5395663000.0,0.0,0.05,0.0
4985,アース製薬株式会社,105381705000.0,5440000000.0,0.0,0.05,0.0
5199,不二ラテックス株式会社,2482364070.0,193788000.0,0.0,0.08,0.0
4344,ソースネクスト株式会社,24344302500.0,2152084000.0,0.0,0.09,0.0
8920,株式会社　東　祥,24828120000.0,0.0,0.0,0.0,0.0
3073,株式会社ＤＤグループ,31281257205.0,1424000000.0,0.0,0.05,0.0
5711,三菱マテリアル株式会社,296771880495.0,310772000000.0,0.0,1.05,0.0
5232,住友大阪セメント株式会社,126466849685.0,39372000000.0,0.0,0.31,0.0
8742,株式会社小林洋行,3665878668.0,2198450000.0,0.0,0.6,0.0
3131,シンデン・ハイテックス株式会社,6024621000.0,25000000.0,0.0,0.0,0.0
7199,プレミアグループ株式会社,87931628730.0,7000000.0,0.0,0.0,0.0
6837,株式会社京写,5703360000.0,592000000.0,0.0,0.1,0.0
7673,ダイコー通産株式会社,7780526020.0,546905000.0,0.0,0.07,0.0
9903,株式会社カンセキ,7164500000.0,2566309000.0,0.0,0.36,0.0
8830,住友不動産株式会社,2614188105198.0,842125000000.0,0.0,0.32,0.0
7730,マニー株式会社,129741473362.5,303000000.0,0.0,0.0,0.0
6305,日立建機株式会社,932308574692.0,11715000000.0,0.0,0.01,0.0
4412,株式会社サイエンスアーツ,7656696000.0,10000000.0,0.0,0.0,0.0
6472,ＮＴＮ株式会社,130080712524.94812,23235000000.0,0.0,0.18,0.0
4194,ビジョナル株式会社,431702469000.0,687000000.0,0.0,0.0,0.0
5969,株式会社ロブテックス,2514000000.0,657409000.0,0.0,0.26,0.0
3583,オーベクス株式会社,4017317277.0,124970000.0,0.0,0.03,0.0
7999,ＭＵＴＯＨホールディングス株式会社,14037229586.0,3857000000.0,0.0,0.27,0.0
9251,株式会社ＡＢ＆Ｃｏｍｐａｎｙ,14613964296.0,0.0,0.0,0.0,0.0
1951,エクシオグループ株式会社,405356432000.0,32531000000.0,0.0,0.08,0.0
2410,株式会社キャリアデザインセンター,10539514557.0,0.0,0.0,0.0,0.0
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,1958390000.0,0.0,0.0,0.0,0.0
7717,株式会社ブイ・テクノロジー,29378249600.0,1046000000.0,0.0,0.04,0.0
1860,戸田建設株式会社,307555703138.6719,185721000000.0,0.0,0.6,0.0
5279,日本興業株式会社,4084312000.0,656933000.0,0.0,0.16,0.0
7443,横浜魚類株式会社,3761420000.0,748313000.0,0.0,0.2,0.0
3772,ウェルス・マネジメント株式会社,19294878800.0,3748981000.0,0.0,0.19,0.0
7942,株式会社ジェイエスピー,58366232834.0,1728000000.0,0.0,0.03,0.0
9962,株式会社　ミスミグループ本社,585222021000.0,1224000000.0,0.0,0.0,0.0
3489,株式会社フェイスネットワーク,22280520000.0,0.0,0.0,0.0,0.0
3355,クリヤマホールディングス株式会社,33204700000.0,7893602000.0,0.0,0.24,0.0
3600,株式会社フジックス,2309164000.0,1983404000.0,0.0,0.86,0.0
6276,シリウスビジョン株式会社,1636635000.0,446107000.0,0.0,0.27,0.0
7450,株式会社サンデー,11520613000.0,135649000.0,0.0,0.01,0.0
5888,ＤＡＩＷＡ　ＣＹＣＬＥ株式会社,10195817500.0,0.0,0.0,0.0,0.0
3050,ＤＣＭホールディングス株式会社,207590500000.0,35869000000.0,0.0,0.17,0.0
6486,イーグル工業株式会社,96180281000.0,18196000000.0,0.0,0.19,0.0
8566,リコーリース株式会社,170899210000.0,43452000000.0,0.0,0.25,0.0
3003,ヒューリック株式会社,1112314354147.5,420487000000.0,0.0,0.38,0.0
3856,Ａｂａｌａｎｃｅ株式会社,14593142102.0,2582000000.0,0.0,0.18,0.0
7383,株式会社ネットプロテクションズホールディングス,70408398543.0,0.0,0.0,0.0,0.0
2281,プリマハム株式会社,116913459286.0,9275000000.0,0.0,0.08,0.0
2134,北浜キャピタルパートナーズ株式会社,17618992587.0,59938000.0,0.0,0.0,0.0
7135,ジャパンクラフトホールディングス株式会社,6893379680.0,170297000.0,0.0,0.02,0.0
6229,株式会社オーケーエム,5604677000.0,142224000.0,0.0,0.03,0.0
3598,山喜株式会社,2586362802.0,104025000.0,0.0,0.04,0.0
2193,クックパッド株式会社,24171615000.0,11365000.0,0.0,0.0,0.0
5273,三谷セキサン株式会社,168732255960.0,31563000000.0,0.0,0.19,0.0
6327,北川精機株式会社,5466891200.0,122862000.0,0.0,0.02,0.0
6573,アジャイルメディア・ネットワーク株式会社,3972025080.0,20191000.0,0.0,0.01,0.0
5618,ナイル株式会社,3884244000.0,0.0,0.0,0.0,0.0
3010,ポラリス・ホールディングス株式会社,49789746840.0,2415000.0,0.0,0.0,0.0
8040,株式会社東京ソワール,3377500000.0,1563397000.0,0.0,0.46,0.0
9310,日本トランスシティ株式会社,73520946615.0,25366000000.0,0.0,0.35,0.0
2664,株式会社カワチ薬品,70136497260.0,154000000.0,0.0,0.0,0.0
7812,株式会社クレステック,5321698200.0,109505000.0,0.0,0.02,0.0
6754,アンリツ株式会社,248845905000.0,337000000.0,0.0,0.0,0.0
3916,デジタル・インフォメーション・テクノロジー株式会社,38398008140.0,156473000.0,0.0,0.0,0.0
7532,株式会社パン・パシフィック・インターナショナルホールディングス,3225312291000.0,35688000000.0,0.0,0.01,0.0
3048,株式会社ビックカメラ,305361451392.0,25468000000.0,0.0,0.08,0.0
6228,株式会社ジェイ・イー・ティ,10075560000.0,0.0,0.0,0.0,0.0
7075,株式会社ＱＬＳホールディングス,5234866000.0,0.0,0.0,0.0,0.0
7776,株式会社セルシード,16605214701.0,20536000.0,0.0,0.0,0.0
6268,ナブテスコ株式会社,321303856000.0,5194000000.0,0.0,0.02,0.0
7506,株式会社　ハウス　オブ　ローゼ,6419680995.0,141111000.0,0.0,0.02,0.0
4290,株式会社プレステージ・インターナショナル,79521953400.0,9592066000.0,0.0,0.12,0.0
1758,太洋基礎工業株式会社,4563532800.0,1566492000.0,0.0,0.34,0.0
1810,松井建設株式会社,36818320000.0,14657000000.0,0.0,0.4,0.0
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ株式会社,154457896980.0,0.0,0.0,0.0,0.0
5016,ＪＸ金属株式会社,771552837762.0,8090000000.0,0.0,0.01,0.0
4387,株式会社ＺＵＵ,3429398920.0,3974970000.0,0.0,1.16,0.0
6465,ホシザキ株式会社,758644040000.0,11272000000.0,0.0,0.01,0.0
8077,トルク株式会社,7057764000.0,8225069000.0,0.0,1.17,0.0
2220,亀田製菓株式会社,91280620000.0,18096000000.0,0.0,0.2,0.0
1515,日鉄鉱業株式会社,123280228440.0,39161000000.0,0.0,0.32,0.0
3914,ＪＩＧ－ＳＡＷ株式会社,18335716000.0,211773000.0,0.0,0.01,0.0
3407,旭化成株式会社,1382141024000.0,168371000000.0,0.0,0.12,0.0
3950,ザ・パック株式会社,22108900000.0,8058000000.0,0.0,0.36,0.0
2114,フジ日本株式会社,28161976500.0,11338784000.0,0.0,0.4,0.0
3719,ＡＩストーム株式会社,5927004000.0,23701000.0,0.0,0.0,0.0
3664,株式会社モブキャストホールディングス,3193996520.0,17159000.0,0.0,0.01,0.0
4889,株式会社レナサイエンス,34982598400.0,0.0,0.0,0.0,0.0
6995,株式会社東海理化電機製作所,219753688000.0,32579000000.0,0.0,0.15,0.0
7354,株式会社ダイレクトマーケティングミックス,12022847408.0,410417000.0,0.0,0.03,0.0
9424,日本通信株式会社,25220408328.0,166341000.0,0.0,0.01,0.0
4564,オンコセラピー・サイエンス株式会社,7606023600.0,0.0,0.0,0.0,0.0
3961,シルバーエッグ・テクノロジー株式会社,1896312054.0,0.0,0.0,0.0,0.0
9743,株式会社丹青社,62757596016.0,2457047000.0,0.0,0.04,0.0
2334,株式会社イオレ,9470146400.0,49764000.0,0.0,0.01,0.0
1926,ライト工業株式会社,131901362550.0,8313000000.0,0.0,0.06,0.0
3925,株式会社ダブルスタンダード,21266280000.0,0.0,0.0,0.0,0.0
6890,株式会社フェローテック,174336411300.0,11654000000.0,0.0,0.07,0.0
2469,ヒビノ株式会社,24000692240.0,223000000.0,0.0,0.01,0.0
5997,協立エアテック株式会社,3798000000.0,781016000.0,0.0,0.21,0.0
3918,ＰＣＩホールディングス株式会社,10952436800.0,206103000.0,0.0,0.02,0.0
4072,株式会社電算システムホールディングス,27960474500.0,2355000000.0,0.0,0.08,0.0
2533,オエノンホールディングス株式会社,39614062384.0,3654000000.0,0.0,0.09,0.0
2449,株式会社プラップジャパン,4842775350.0,82596000.0,0.0,0.02,0.0
9059,カンダホールディングス株式会社,18856172000.0,1581000000.0,0.0,0.08,0.0
3370,株式会社フジタコーポレーション,1201481600.0,61897000.0,0.0,0.05,0.0
5134,株式会社ＰＯＰＥＲ,4688314820.0,0.0,0.0,0.0,0.0
4884,クリングルファーマ株式会社,5639259600.0,0.0,0.0,0.0,0.0
6099,株式会社エラン,50661600000.0,2558748000.0,0.0,0.05,0.0
7896,セブン工業株式会社,2415941000.0,11000000.0,0.0,0.0,0.0
6376,日機装株式会社,89235750000.0,16700000000.0,0.0,0.19,0.0
6786,株式会社ＲＶＨ,2633463040.0,57359000.0,0.0,0.02,0.0
9503,関西電力株式会社,1903737852500.0,682469000000.0,0.0,0.36,0.0
7255,株式会社　桜井製作所,2332000000.0,422592000.0,0.0,0.18,0.0
4712,株式会社ＫｅｙＨｏｌｄｅｒ,13751372250.0,11326000.0,0.0,0.0,0.0
7963,興研株式会社,8743157139.0,186454000.0,0.0,0.02,0.0
9625,株式会社セレスポ,6325181500.0,23842000.0,0.0,0.0,0.0
3093,株式会社トレジャー・ファクトリー,44191257000.0,0.0,0.0,0.0,0.0
8091,ニチモウ株式会社,20026562400.0,14434000000.0,0.0,0.72,0.0
8060,キヤノンマーケティングジャパン株式会社,578393414204.0,17771000000.0,0.0,0.03,0.0
4519,中外製薬株式会社,11615720940306.0,13392000000.0,0.0,0.0,0.0
8160,株式会社　木曽路,67449209707.0,2994000000.0,0.0,0.04,0.0
4584,キッズウェル・バイオ株式会社,12374445666.0,283137000.0,0.0,0.02,0.0
4548,生化学工業株式会社,35622378000.0,19038000000.0,0.0,0.53,0.0
3358,ワイエスフード株式会社,3165645000.0,47430000.0,0.0,0.01,0.0
4752,株式会社　昭和システムエンジニアリング,7089940000.0,447466000.0,0.0,0.06,0.0
6232,株式会社ＡＣＳＬ,19827936400.0,197577000.0,0.0,0.01,0.0
4013,勤次郎株式会社,18464240000.0,50987000.0,0.0,0.0,0.0
4362,日本精化株式会社,65561248000.0,10871513000.0,0.0,0.17,0.0
2122,株式会社インタースペース,6486463200.0,482902000.0,0.0,0.07,0.0
9036,東部ネットワーク株式会社,5041873000.0,2235934000.0,0.0,0.44,0.0
6445,株式会社ジャノメ,20227311785.0,1808000000.0,0.0,0.09,0.0
4568,第一三共株式会社,6848967658000.0,49122000000.0,0.0,0.01,0.0
6090,ヒューマン・メタボローム・テクノロジーズ株式会社,4537367211.0,7000000.0,0.0,0.0,0.0
6189,株式会社グローバルキッズＣＯＭＰＡＮＹ,6579392640.0,27000000.0,0.0,0.0,0.0
4814,ネクストウェア株式会社,2147511630.0,140211000.0,0.0,0.07,0.0
4478,フリー株式会社,227075077500.0,361758000.0,0.0,0.0,0.0
6331,三菱化工機株式会社,16221650000.0,4434000000.0,0.0,0.27,0.0
7833,株式会社アイフィスジャパン,6073506000.0,2754000.0,0.0,0.0,0.0
6894,パルステック工業株式会社,2460848594.0,61913000.0,0.0,0.03,0.0
6038,株式会社イード,4515839200.0,539145000.0,0.0,0.12,0.0
5704,株式会社ＪＭＣ,2384620200.0,0.0,0.0,0.0,0.0
2814,佐藤食品工業株式会社,21214531000.0,3466946000.0,0.0,0.16,0.0
9867,ソレキア株式会社,5581191450.0,596453000.0,0.0,0.11,0.0
7554,株式会社幸楽苑,21186592497.0,78300000.0,0.0,0.0,0.0
3622,ネットイヤーグループ株式会社,4619340000.0,0.0,0.0,0.0,0.0
4041,日本曹達株式会社,188819215550.0,63328000000.0,0.0,0.34,0.0
1911,住友林業株式会社,293233341000.0,268895000000.0,0.0,0.92,0.0
6150,タケダ機械株式会社,2980440000.0,171042000.0,0.0,0.06,0.0
5943,株式会社ノーリツ,93175126000.0,35952000000.0,0.0,0.39,0.0
5621,株式会社ヒューマンテクノロジーズ,20644566400.0,0.0,0.0,0.0,0.0
